vessel_id,vessel_type,dwt,engine_power,vessel_age,draft,speed,distance_nm,heading,wind_speed,wind_direction,wave_height,wave_period,wave_direction,current_speed,current_direction,fuel_price,fuel_consumed_tpd,charter_rate_usd_day,candidate_id
V002,Bulk Carrier,94246.7,20220.2,24,11.55,14.45,3077.7,182.3,19.39,34.2,1.45,14.97,112.0,0.74,119.1,570.45,60.74,21502.71,C0839
V009,Tanker,37969.2,12434.5,3,7.46,10.27,4918.6,349.7,21.31,342.2,0.58,7.56,110.2,1.52,5.4,521.92,28.61,17272.65,C0840
V044,Container,49773.4,12849.2,12,8.55,14.49,4221.4,99.4,32.44,352.9,3.28,9.65,240.3,0.1,19.8,676.8,68.81,13503.89,C0841
V005,Tanker,54566.2,20085.3,16,9.32,12.96,276.2,285.3,23.28,196.4,0.56,13.68,253.9,1.94,101.5,765.82,53.71,20447.93,C0842
V034,Container,55152.4,23368.5,23,13.26,19.3,3326.2,81.1,24.18,342.0,4.65,7.91,337.3,1.66,248.2,609.42,152.93,15565.54,C0843
V019,General Cargo,69035.2,24018.6,17,7.94,11.25,1505.2,245.3,27.54,64.6,4.37,5.2,80.9,2.0,326.4,694.31,36.02,13475.62,C0844
V007,Container,95446.1,16542.5,1,6.73,16.52,2842.1,91.3,4.07,9.2,5.31,14.44,168.6,2.79,345.2,569.42,95.99,17960.6,C0845
V039,Bulk Carrier,39255.4,12142.4,23,8.55,10.53,1468.8,318.1,12.61,14.2,3.91,9.37,90.2,2.06,9.3,667.54,31.79,16864.7,C0846
V042,Container,29720.1,20751.0,10,6.84,14.46,1809.5,202.1,33.89,211.5,0.59,9.53,28.8,0.96,356.4,736.04,72.79,12677.95,C0847
V017,General Cargo,35797.6,10020.0,25,7.03,15.54,4623.5,66.9,32.3,22.2,1.67,10.83,145.2,0.6,116.1,760.11,73.11,11419.77,C0848
V026,Bulk Carrier,90954.0,16281.5,23,10.59,12.98,1112.6,80.8,30.94,345.1,4.89,4.04,134.7,2.56,303.5,531.54,53.8,19977.18,C0849
V046,Bulk Carrier,71664.9,12171.6,10,6.49,14.55,4383.1,177.8,15.82,51.1,1.17,14.24,97.4,0.58,64.9,606.91,61.21,21087.5,C0850
V027,Container,42872.5,18132.6,21,6.25,11.64,249.2,346.2,30.0,109.7,4.25,7.98,106.9,0.48,22.6,691.89,43.26,13352.4,C0851
V043,Tanker,85275.8,9808.0,24,11.72,13.04,545.3,277.1,1.69,296.1,4.73,8.37,129.7,0.62,136.2,510.42,54.45,21766.71,C0852
V028,Container,88909.6,8831.9,2,8.89,16.21,4287.9,175.8,5.2,78.7,2.11,5.92,356.0,1.53,309.2,707.18,85.27,20247.77,C0853
V020,Ro-Ro,87721.1,23364.8,9,7.0,13.02,3189.7,121.6,14.49,87.5,2.07,8.16,281.9,0.37,79.5,658.41,55.99,21591.21,C0854
V006,Container,93514.1,7036.1,22,8.03,19.0,3761.5,197.7,16.92,231.2,3.44,12.84,25.7,2.81,55.4,586.57,140.97,18239.44,C0855
V008,Container,40179.3,15119.2,13,11.14,16.28,1126.1,269.4,9.22,99.4,5.2,12.8,314.1,2.9,327.5,744.4,96.39,13915.23,C0856
V032,Container,80403.4,9417.1,25,8.2,14.39,2731.7,282.2,12.48,78.3,1.5,14.29,228.0,2.92,337.8,587.02,61.24,18879.9,C0857
V019,Bulk Carrier,56843.2,5778.6,16,9.96,10.39,3712.4,116.9,5.7,91.5,5.66,8.44,320.6,0.12,4.5,797.42,29.1,18965.85,C0858
V032,Bulk Carrier,87359.9,5720.4,18,6.97,15.0,3173.8,259.6,17.12,176.6,3.67,11.8,123.0,2.84,261.9,744.91,66.35,20567.99,C0859
V019,Container,78279.3,8504.4,19,10.7,17.65,2411.3,236.8,27.78,347.8,5.95,9.58,167.2,2.99,111.3,712.39,117.72,17885.01,C0860
V024,Tanker,82115.8,22335.4,12,8.53,12.66,4802.9,345.3,23.15,299.6,0.72,12.84,322.6,2.83,134.9,518.4,54.99,23862.2,C0861
V024,Bulk Carrier,72492.9,10649.6,8,11.02,18.07,3413.2,335.2,3.77,102.5,0.93,11.84,98.1,2.01,168.9,771.29,106.63,20295.69,C0862
V017,Bulk Carrier,34194.3,24009.2,17,12.47,12.52,4548.0,284.2,17.07,130.8,4.99,8.05,329.6,2.1,153.6,737.02,56.73,15926.94,C0863
V018,Bulk Carrier,63602.2,16632.4,15,10.89,18.24,3675.9,260.4,24.42,167.2,5.22,7.7,298.3,0.37,185.4,568.71,118.07,18652.19,C0864
V012,Bulk Carrier,98773.6,13732.3,10,8.37,10.85,3703.8,98.7,18.55,352.4,2.78,6.78,353.0,2.62,209.7,617.67,29.01,20598.1,C0865
V041,Bulk Carrier,94991.0,16601.8,15,8.05,18.66,492.1,304.5,13.71,62.1,4.34,10.34,116.7,0.18,167.6,580.59,121.98,23712.24,C0866
V023,Container,23453.9,15334.0,15,8.62,14.99,1861.4,153.9,21.77,128.7,5.23,14.6,84.9,0.95,252.6,795.32,80.96,13221.69,C0867
V048,Container,33185.2,20175.5,23,7.32,12.97,4306.0,98.0,33.9,262.6,0.45,6.2,119.1,2.97,258.7,756.26,55.58,14090.51,C0868
V018,Ro-Ro,30538.3,10649.9,7,7.45,12.65,1239.8,138.3,3.32,347.0,3.53,5.05,343.7,1.27,158.5,779.07,47.8,12738.41,C0869
V016,General Cargo,78078.4,12061.0,13,12.33,14.32,666.0,300.9,13.65,56.0,5.15,5.31,119.9,0.39,51.3,736.63,57.15,13610.66,C0870
V016,Bulk Carrier,85422.8,22881.9,17,9.08,19.99,1697.9,53.5,14.23,81.9,2.51,12.61,203.5,2.91,230.6,636.9,151.26,21875.35,C0871
V036,Container,37080.9,23929.1,9,9.49,12.2,1180.1,164.2,20.19,81.3,1.95,7.85,145.3,2.95,278.3,561.63,49.3,12383.24,C0872
V023,Tanker,60468.2,22851.2,8,10.75,11.03,4633.9,177.2,5.33,7.5,4.82,6.47,142.6,0.56,229.7,562.42,42.36,21966.8,C0873
V022,Bulk Carrier,87256.2,13389.0,20,10.72,15.85,4353.0,13.2,6.18,217.5,2.15,7.88,69.6,2.59,211.7,545.5,82.06,20548.53,C0874
V039,Container,78624.1,20607.3,21,6.54,14.89,2548.4,70.5,9.99,241.5,0.22,11.1,193.3,1.17,82.6,663.99,70.5,18642.29,C0875
V033,Container,63379.0,14526.7,18,12.65,15.24,400.6,297.6,33.46,216.9,5.77,10.01,305.8,1.14,232.2,775.99,87.93,17594.32,C0876
V024,Tanker,67227.8,14950.8,13,7.42,16.67,3601.4,299.1,25.69,25.7,3.63,12.18,17.8,0.79,120.5,797.54,94.88,20453.4,C0877
V020,Tanker,60668.8,9093.6,16,11.78,12.67,3154.7,105.3,23.16,24.9,4.95,7.73,320.1,0.13,331.0,586.19,50.75,19344.68,C0878
V033,Container,43803.9,16822.6,9,12.18,19.11,4855.7,315.0,28.59,75.7,4.99,8.97,239.6,0.8,235.3,709.19,142.13,14676.02,C0879
V031,Container,65201.8,8722.7,12,11.72,14.36,2838.9,277.8,4.47,104.5,0.59,5.12,222.0,0.16,100.1,679.13,61.1,16779.05,C0880
V040,Container,75110.8,11631.3,12,10.63,11.29,1748.3,150.4,30.08,283.2,1.19,4.8,225.3,2.77,170.3,646.68,33.81,17188.16,C0881
V008,Tanker,89865.8,22100.6,6,6.12,17.42,2643.2,269.4,20.82,57.4,2.0,9.08,106.7,1.99,304.8,699.73,103.05,24217.38,C0882
V010,Container,70903.3,9141.5,19,8.88,16.43,4898.4,346.1,11.74,15.9,2.06,7.32,149.5,2.66,120.8,611.41,93.25,18571.53,C0883
V001,Container,80889.7,6423.2,7,10.84,13.16,3512.2,165.2,28.55,141.8,4.02,10.74,287.7,2.15,189.2,783.35,57.93,17969.32,C0884
V021,Tanker,32805.7,6380.2,25,9.1,16.22,3392.7,85.8,28.09,149.9,3.81,4.47,110.3,0.39,244.7,711.63,88.38,15569.25,C0885
V025,Container,56924.6,23815.7,3,12.91,12.2,1279.3,339.1,29.6,162.3,3.07,5.34,169.2,2.82,271.6,726.26,47.13,15295.62,C0886
V032,Tanker,20746.5,15138.4,16,8.47,14.45,3743.7,217.3,4.04,297.7,1.43,13.52,7.1,2.7,62.6,572.73,65.44,14742.38,C0887
V046,Container,39734.3,13188.2,18,8.35,18.99,3776.3,37.9,33.93,35.3,2.42,10.23,264.1,1.04,203.5,550.57,143.77,12925.53,C0888
V046,Container,78116.9,21217.6,16,8.13,11.34,1654.7,206.2,33.59,253.4,3.35,11.83,150.4,0.33,328.4,618.3,48.51,16607.32,C0889
V010,Container,99344.8,21716.5,23,8.66,13.87,2470.2,180.2,12.51,121.7,2.91,13.26,189.1,2.11,348.6,730.0,72.92,20674.93,C0890
V048,Tanker,27934.2,11643.8,7,10.46,18.21,1543.6,308.0,2.31,111.6,0.94,9.1,41.3,2.19,236.2,781.64,108.97,15450.76,C0891
V009,Ro-Ro,52119.5,18872.4,4,11.66,19.69,1367.7,191.1,5.85,335.7,3.97,12.37,357.0,2.69,354.1,628.2,162.14,17617.43,C0892
V020,Ro-Ro,84005.7,20422.5,25,11.3,14.54,226.9,91.9,34.75,89.4,0.62,9.77,108.9,0.16,205.5,732.25,76.54,18546.63,C0893
V048,Bulk Carrier,36322.9,18093.0,8,12.46,15.07,1497.5,243.2,19.71,231.3,2.39,6.45,228.6,0.43,159.3,641.12,74.4,14085.83,C0894
V020,Tanker,64406.8,8031.9,13,13.09,15.72,2814.5,195.3,12.48,99.0,4.32,7.71,209.2,1.79,198.6,588.57,83.41,21581.12,C0895
V040,Container,78645.7,22517.7,13,12.53,19.32,107.8,83.9,10.09,182.6,0.32,9.39,282.6,1.86,41.7,721.78,144.51,19222.27,C0896
V007,Container,69278.8,15781.9,17,6.15,18.58,1487.8,206.5,8.99,283.1,3.51,7.49,105.8,0.1,144.6,739.46,125.71,16169.95,C0897
V011,Ro-Ro,35042.0,10649.4,17,11.89,11.71,4418.9,295.8,23.25,317.4,2.14,7.69,272.1,1.19,165.0,560.85,48.55,13473.23,C0898
V021,Container,48430.8,13504.6,5,7.67,14.37,3008.9,10.3,14.68,301.9,0.25,7.71,137.7,1.75,305.5,591.55,62.48,13896.19,C0899
V038,Container,82703.3,5751.4,6,7.06,14.64,3078.5,227.1,33.79,209.6,1.3,5.35,148.0,2.21,273.1,648.43,65.63,18348.86,C0900
V047,Container,64338.1,7557.3,19,11.11,17.89,2076.5,125.9,23.93,89.6,5.66,4.93,242.2,0.95,216.5,555.96,118.81,16321.15,C0901
V019,Container,20418.4,20310.9,13,8.56,16.03,3414.7,105.4,27.72,238.0,3.22,4.51,282.3,1.45,125.0,778.65,86.43,11438.03,C0902
V046,Container,80879.3,5000.2,25,6.46,16.54,1030.7,141.3,10.25,255.6,5.98,5.22,240.1,2.44,67.3,677.4,94.04,16440.2,C0903
V015,Bulk Carrier,22824.9,13331.3,14,7.1,19.98,4111.9,123.1,2.77,3.8,3.24,7.78,324.0,2.86,125.2,536.36,143.01,13738.89,C0904
V006,Bulk Carrier,79658.7,15450.2,22,6.01,10.75,671.8,299.6,17.07,158.1,3.35,10.53,102.7,0.69,244.7,555.21,35.53,22064.61,C0905
V010,Ro-Ro,36198.4,6092.7,4,13.23,12.23,3314.4,98.9,11.01,303.6,2.47,6.07,324.2,0.76,94.7,786.31,40.37,14890.98,C0906
V046,Ro-Ro,96645.9,24461.6,7,6.2,14.08,1771.6,263.9,7.07,176.3,2.0,13.77,47.1,2.82,153.7,721.45,68.95,20878.49,C0907
V016,Container,49435.3,9522.5,8,7.68,13.48,3762.8,33.9,33.34,112.1,1.66,12.89,237.4,1.19,139.2,720.32,51.02,13766.53,C0908
V045,Container,46154.5,11084.0,25,9.33,10.22,2793.8,342.5,15.54,313.8,2.19,9.73,197.1,2.16,275.6,521.75,32.89,13876.73,C0909
V011,Bulk Carrier,31911.0,11078.9,13,8.85,10.92,2316.5,224.0,6.11,56.1,2.87,11.97,178.1,1.84,318.2,768.59,29.41,14207.9,C0910
V035,Bulk Carrier,44448.3,9608.3,6,13.29,16.81,930.2,254.4,6.95,74.3,1.31,8.03,111.9,0.86,251.8,633.12,85.85,17091.51,C0911
V008,Container,90132.1,5029.5,6,6.32,18.79,3220.4,107.3,9.82,247.5,1.5,4.4,181.3,1.96,123.0,697.92,123.37,20446.72,C0912
V028,Tanker,99706.7,19586.9,24,10.1,15.14,4876.4,148.4,34.98,126.9,1.77,13.95,58.2,1.97,155.9,787.91,79.3,26974.81,C0913
V003,Bulk Carrier,49464.8,24336.9,21,11.44,15.39,4145.5,80.6,9.38,256.7,2.81,5.41,133.0,1.78,51.6,530.0,78.99,18426.36,C0914
V002,Bulk Carrier,55888.9,9485.9,3,13.45,12.55,394.0,335.7,11.51,56.8,3.99,14.43,35.5,0.3,60.5,644.68,43.43,19214.43,C0915
V014,Bulk Carrier,77765.7,18260.9,3,10.96,17.68,1943.5,175.7,23.08,90.8,5.17,10.29,205.9,2.99,59.1,514.88,112.03,21805.87,C0916
V029,Container,90895.7,19837.9,13,12.43,17.52,4635.4,227.0,10.29,56.4,1.87,7.36,34.5,1.2,47.0,649.86,110.71,17455.95,C0917
V047,General Cargo,67443.5,21968.5,22,6.67,15.88,2564.9,264.3,7.55,343.0,1.27,9.45,57.7,1.91,64.6,575.68,79.5,12613.41,C0918
V003,Tanker,51322.1,13452.6,2,9.09,12.13,3344.3,133.6,5.55,145.9,2.4,9.52,30.8,2.66,73.0,773.32,38.57,18158.87,C0919
V001,Container,53009.7,11058.6,16,8.99,10.97,4571.7,259.2,10.94,121.4,5.39,4.26,137.3,1.27,40.3,619.55,40.13,15449.47,C0920
V015,Ro-Ro,75649.5,11505.9,22,13.09,10.64,4381.6,243.4,3.71,5.1,0.26,7.91,303.1,2.32,230.5,690.16,31.35,17153.97,C0921
V020,Bulk Carrier,20257.5,19252.4,6,7.21,15.93,2558.9,254.0,0.65,55.2,4.13,12.14,326.5,2.92,356.5,758.09,81.09,14433.65,C0922
V022,Ro-Ro,69567.1,21335.6,8,7.22,18.25,2244.5,176.1,28.16,151.6,2.97,9.61,25.9,1.08,316.5,795.11,135.42,18429.69,C0923
V034,Tanker,48439.4,8632.3,23,8.63,18.58,1764.5,137.9,4.83,24.7,1.13,6.69,228.4,1.22,16.4,651.15,116.91,18693.25,C0924
V050,Bulk Carrier,83535.8,12418.8,8,6.44,14.64,3623.2,79.9,27.16,183.9,2.06,7.69,246.4,2.72,152.3,636.73,59.53,19264.0,C0925
V033,Container,27439.3,23038.8,25,7.46,17.84,1506.2,296.9,27.91,163.8,1.5,13.49,192.2,0.48,309.4,522.72,116.36,12093.16,C0926
V009,Container,67056.2,21133.9,6,13.72,19.47,1324.4,219.0,18.83,276.2,5.29,9.78,240.1,0.09,48.5,503.82,155.89,15563.34,C0927
V003,Bulk Carrier,58477.8,24697.2,14,9.43,12.75,1845.6,160.0,10.84,237.5,2.99,9.81,84.1,2.73,305.2,682.64,57.24,19070.23,C0928
V002,Tanker,71386.0,20085.0,3,11.06,13.98,968.4,339.8,5.08,160.5,3.47,14.58,176.3,2.46,213.4,519.64,66.2,21776.23,C0929
V004,Container,25188.3,12863.9,10,11.81,19.31,3506.1,17.2,25.79,80.9,3.64,7.53,140.7,2.92,335.3,614.11,143.22,13082.55,C0930
V016,Container,66398.7,16812.8,3,8.94,13.38,3119.6,306.1,21.05,261.7,3.91,9.27,32.3,0.17,315.4,501.08,57.14,15953.28,C0931
V033,Ro-Ro,64918.8,18220.3,12,7.18,19.14,2466.1,359.1,22.94,254.8,3.07,12.93,225.2,0.47,243.7,684.57,146.0,17062.43,C0932
V009,General Cargo,64852.8,6569.1,17,7.65,19.81,2012.6,319.3,0.3,55.2,0.3,12.35,178.3,0.32,236.8,627.62,132.09,13132.46,C0933
V040,Bulk Carrier,68279.0,15889.9,5,8.51,16.62,4554.4,291.8,32.46,329.3,2.14,6.92,99.1,2.05,76.7,538.11,92.05,19907.11,C0934
V038,Container,74117.4,19186.4,20,11.09,18.17,242.7,134.8,2.32,23.2,1.27,5.66,170.5,1.82,42.0,588.91,124.03,18354.71,C0935
V018,Container,84399.1,8346.4,25,9.19,17.5,3868.6,83.3,12.84,19.8,4.14,11.71,279.1,1.08,149.5,670.9,109.61,17357.47,C0936
V016,Container,41585.7,20612.6,9,6.05,17.0,4519.4,264.5,14.09,67.4,0.53,6.83,288.6,0.17,67.2,697.01,99.64,15389.72,C0937
V008,General Cargo,86004.0,16675.5,21,10.19,13.07,2287.1,109.6,0.05,327.4,3.47,14.15,233.8,1.92,36.9,638.7,52.33,13965.75,C0938
V023,Container,59860.5,24044.4,20,13.37,10.57,2798.4,63.4,17.4,187.2,1.42,5.42,168.4,1.71,108.8,741.19,34.37,17241.07,C0939
V036,Bulk Carrier,26164.7,5848.4,7,12.5,13.43,4727.9,283.1,26.35,283.7,5.7,7.5,207.3,0.34,309.8,533.73,58.05,13034.85,C0940
V003,Container,24684.1,10306.5,22,12.6,16.67,1140.2,112.5,28.81,82.0,2.15,4.6,138.6,2.73,6.2,525.36,100.82,11858.32,C0941
V015,Bulk Carrier,46739.1,17031.1,4,12.36,11.03,2648.7,329.2,30.78,176.5,2.09,11.74,45.6,0.6,105.3,513.27,39.39,17633.28,C0942
V038,Tanker,82791.8,10931.2,13,8.59,10.12,2426.1,302.6,17.07,129.0,5.56,13.8,138.8,2.23,152.7,660.75,33.24,21382.14,C0943
V033,Ro-Ro,76614.5,19288.5,13,12.12,11.4,1366.1,305.2,22.07,298.0,2.62,10.99,190.9,2.66,183.8,711.87,51.42,18436.5,C0944
V018,Container,83089.2,20180.1,10,7.15,17.16,4111.1,277.8,2.78,8.1,5.78,14.32,215.6,1.74,65.4,539.16,113.29,18123.58,C0945
V023,Container,61381.5,7050.3,18,11.26,19.73,4508.0,317.1,17.08,87.8,0.34,5.41,336.9,0.74,347.1,691.68,144.33,15306.41,C0946
V043,Container,55215.9,15277.1,17,11.13,19.83,3931.5,290.1,5.42,54.9,1.98,4.97,279.8,0.93,208.4,643.08,153.98,16161.34,C0947
V003,General Cargo,31796.2,15177.8,20,6.2,14.94,1057.3,216.9,12.94,309.3,4.06,13.22,54.7,2.66,188.0,796.2,66.21,11442.33,C0948
V030,Ro-Ro,46255.4,12385.6,20,12.3,18.69,525.1,106.5,11.53,168.3,5.37,13.41,62.7,0.89,3.2,715.24,141.97,16685.72,C0949
V045,Bulk Carrier,54721.5,23658.5,13,13.23,17.37,3066.7,319.8,14.82,145.5,1.69,13.14,36.2,2.24,174.9,697.24,102.76,16833.11,C0950
V017,Tanker,27088.0,21550.1,17,8.14,15.01,379.8,302.6,20.01,161.8,5.6,12.79,265.7,2.97,301.6,671.13,80.33,15954.91,C0951
V050,Tanker,37649.0,18944.2,22,12.5,15.73,3396.8,170.2,31.6,349.9,3.65,7.98,254.2,3.0,79.1,799.21,82.46,16317.65,C0952
V032,Container,67858.0,19286.5,4,6.66,11.37,2699.1,14.1,13.81,306.1,4.85,6.39,355.1,1.6,126.4,794.14,48.22,15921.86,C0953
V046,General Cargo,78853.0,14234.3,1,10.8,19.38,3347.7,229.9,34.34,254.3,2.5,14.22,187.9,2.48,7.4,661.43,135.1,13544.74,C0954
V007,Bulk Carrier,99867.8,23419.9,1,9.89,13.52,2991.8,18.2,26.57,104.6,1.43,7.38,297.5,2.97,351.7,636.56,54.67,24469.6,C0955
V039,Bulk Carrier,94649.1,18891.9,15,10.37,14.46,2171.2,333.5,17.9,59.5,5.49,8.38,207.5,1.12,24.0,638.63,67.29,23600.49,C0956
V014,Bulk Carrier,71405.2,19579.6,13,13.41,16.72,1084.3,346.2,22.54,331.7,5.61,11.7,314.7,0.76,323.4,628.5,101.35,20345.37,C0957
V015,Container,53699.8,22233.8,17,12.97,13.34,1597.9,68.2,3.58,152.3,3.09,7.23,259.6,0.34,112.7,659.42,56.35,15411.25,C0958
V044,Container,70894.2,10481.4,24,12.28,12.54,2670.1,243.5,29.56,100.4,0.24,13.01,231.4,0.42,211.5,582.08,45.97,17050.92,C0959
V012,Tanker,82852.1,21141.4,8,8.19,16.31,3294.2,33.2,20.38,169.5,0.84,4.77,203.4,2.56,244.6,778.04,88.99,22990.17,C0960
V008,Container,29466.9,8904.8,18,13.29,10.25,3919.5,262.6,34.51,330.4,3.52,12.7,260.3,1.77,50.7,647.07,36.7,13018.98,C0961
V016,Tanker,52792.4,11906.8,13,6.78,17.21,3859.1,125.0,22.28,139.3,0.34,10.62,151.1,2.62,159.8,752.6,98.1,18832.66,C0962
V041,Container,87184.2,11712.2,23,12.83,15.14,4866.2,245.2,29.19,202.6,2.5,10.3,34.8,2.37,117.2,642.59,79.92,17339.65,C0963
V034,Bulk Carrier,50706.6,24570.5,14,8.63,16.06,1500.6,134.2,27.99,289.1,1.96,9.04,14.4,2.02,20.4,715.49,83.07,15670.46,C0964
V046,Container,65749.8,22130.7,8,6.43,16.32,448.4,52.4,12.09,153.8,4.34,7.05,172.4,1.83,299.9,601.06,96.68,18065.05,C0965
V024,Bulk Carrier,67021.5,19023.4,8,11.35,15.27,1793.7,146.2,9.09,84.1,0.52,9.1,215.7,0.15,16.3,687.44,69.81,18713.55,C0966
V029,Tanker,34758.1,19541.1,15,7.85,15.83,3742.1,40.6,15.07,358.0,3.03,8.95,28.4,2.62,235.2,649.51,89.37,18344.04,C0967
V016,Container,48978.8,16241.5,13,7.95,16.84,2246.7,207.7,16.35,344.4,3.56,10.42,103.3,1.25,113.1,610.13,95.91,13881.7,C0968
V005,Bulk Carrier,46760.9,23941.8,7,8.45,17.53,4107.2,14.7,8.4,303.7,3.78,7.1,115.9,1.68,69.2,764.47,106.02,16672.52,C0969
V005,Bulk Carrier,22095.7,14925.2,5,6.51,17.27,2791.7,189.8,31.31,247.8,2.55,4.85,202.6,0.07,240.2,533.81,99.58,12906.29,C0970
V030,Tanker,21935.3,12610.4,17,7.42,18.7,4656.0,319.1,18.99,106.2,1.97,5.6,100.3,2.81,206.8,646.08,126.36,14459.69,C0971
V050,General Cargo,86535.8,8260.7,25,6.04,11.89,4744.5,301.6,34.25,328.8,4.16,11.69,34.4,2.71,113.5,558.31,45.34,13731.21,C0972
V050,Tanker,41845.7,20724.1,16,9.56,14.01,439.6,317.8,28.35,99.2,5.12,4.25,59.3,1.63,184.7,758.32,66.98,16359.25,C0973
V005,Container,61446.3,19688.9,23,6.67,19.48,2336.4,331.9,19.45,288.3,4.22,13.42,62.6,1.73,88.6,576.04,151.33,17479.75,C0974
V043,Container,43898.0,12687.1,2,11.46,13.97,3087.5,37.6,33.15,330.6,5.61,11.64,303.4,2.12,310.9,690.03,63.21,13860.06,C0975
V013,Container,95254.3,5503.9,22,7.88,11.25,1353.8,46.3,17.67,217.1,4.36,12.45,102.4,0.79,113.0,549.67,38.16,19950.64,C0976
V035,Bulk Carrier,40743.7,21779.9,18,13.55,15.25,2094.7,200.5,31.05,289.1,4.63,13.2,257.3,0.67,88.3,621.47,79.01,15702.85,C0977
V049,Container,54372.5,5228.4,17,12.97,11.09,3420.6,321.8,12.54,285.0,1.17,5.35,204.4,2.02,270.7,769.81,32.07,15117.43,C0978
V025,Bulk Carrier,89818.4,19074.0,7,8.32,12.03,1211.0,350.8,13.25,69.5,2.63,13.05,351.7,0.31,6.3,549.82,43.34,21491.68,C0979
V050,Bulk Carrier,87354.7,24405.1,13,12.27,19.98,3049.7,16.7,14.63,240.5,3.01,9.55,98.2,1.36,96.5,698.96,148.57,19758.84,C0980
V014,Container,34888.1,13753.2,18,12.43,15.41,3517.5,128.1,19.13,33.6,1.69,13.74,57.0,1.48,135.1,561.35,76.76,14784.82,C0981
V044,Tanker,84211.5,9699.5,14,13.89,12.84,543.4,76.6,19.37,182.8,3.27,13.75,18.7,1.14,317.6,624.72,51.98,24490.58,C0982
V046,Container,56655.0,19097.4,18,10.78,19.95,2537.9,272.1,17.37,58.4,1.89,4.27,86.7,0.56,342.2,662.19,154.58,16410.08,C0983
V026,Container,58637.5,21342.6,13,6.66,19.67,1389.1,230.5,10.71,149.9,4.19,8.21,246.3,1.07,257.9,673.19,156.58,15753.61,C0984
V018,Tanker,30678.4,15928.6,11,11.17,14.41,3649.5,43.2,32.45,299.9,2.93,9.79,30.7,1.01,177.3,680.75,68.0,15175.44,C0985
V020,Bulk Carrier,26448.1,24340.7,21,11.0,12.6,1028.8,174.1,20.6,355.4,2.86,11.46,88.1,1.5,230.6,692.04,45.25,15393.72,C0986
V034,Tanker,78235.1,6033.4,21,11.11,18.38,4472.0,246.8,14.27,114.5,5.91,7.15,307.9,2.02,149.0,581.53,124.43,21568.26,C0987
V007,Bulk Carrier,59716.9,15095.9,16,8.46,17.16,2211.6,280.4,22.79,191.5,2.48,6.77,209.9,2.9,107.6,620.41,101.47,16340.47,C0988
V047,Container,54948.1,19369.1,23,12.88,16.87,1070.2,7.2,26.88,184.1,2.3,8.19,25.0,0.43,342.2,511.2,101.84,14994.32,C0989
V010,Ro-Ro,78360.7,22252.8,17,13.68,18.93,2246.3,320.6,33.63,343.6,2.05,9.51,17.2,2.62,41.5,730.63,148.1,20062.86,C0990
V015,Tanker,81241.0,8585.1,8,7.74,16.89,2102.8,204.9,17.48,172.3,5.39,14.46,22.0,0.85,124.7,751.13,99.1,23207.97,C0991
V017,Tanker,32712.7,21000.1,19,6.71,12.84,2201.7,292.3,3.92,251.7,3.08,12.38,339.1,1.77,323.7,559.77,53.41,17393.77,C0992
V011,Container,68818.0,16054.1,20,7.56,16.94,2969.3,290.9,15.43,331.8,3.68,8.72,306.0,1.64,260.3,560.43,108.82,17865.59,C0993
V034,Bulk Carrier,30828.3,12931.1,15,12.56,13.06,2653.8,68.3,16.76,134.4,1.25,4.6,304.2,1.67,10.5,512.61,47.04,13847.26,C0994
V027,Bulk Carrier,80110.0,7634.3,9,11.41,17.59,833.9,39.7,31.39,324.8,3.34,5.85,332.7,2.17,8.3,791.12,99.6,21976.22,C0995
V021,Container,72556.4,22305.9,20,11.09,16.2,421.3,259.7,13.82,330.3,1.79,9.02,181.9,1.15,185.9,742.16,90.47,17035.93,C0996
V031,General Cargo,96529.2,8145.5,10,9.21,10.77,3674.1,56.3,33.37,335.0,4.44,12.95,89.0,0.96,174.3,608.21,36.17,16414.78,C0997
V050,Container,25516.6,11195.8,12,10.62,15.13,2842.6,306.0,16.98,97.4,5.03,8.19,144.5,2.56,159.5,644.57,78.77,11280.91,C0998
V004,General Cargo,24564.4,10800.9,21,8.46,13.43,1859.1,261.4,34.08,144.1,4.35,9.92,258.8,0.66,108.8,587.59,53.9,11098.0,C0999
V041,Bulk Carrier,42575.0,22428.3,23,9.82,13.29,4061.0,303.1,0.29,313.3,4.44,13.81,315.4,0.54,355.2,679.17,58.63,15318.29,C1000
