date,route,cargo_type,vessel_class,vessel_dwt,distance_nm,baltic_style_index,bunker_fuel_price_usd_ton,port_congestion_days,market_event,charter_rate_usd_per_day,freight_rate_usd_per_tonne
2022-10-03,"Samarinda, Indonesia - Ennore",Thermal Coal,Panamax,74721,2762.6,1809.4,666.9,0.9,None,1779.0,16.67
2022-10-03,"Samarinda, Indonesia - Paradip",Thermal Coal,Panamax,80287,2577.8,1809.4,683.9,1.5,None,1872.0,17.82
2022-10-03,"Taboneo, Indonesia - Kolkata",Thermal Coal,Panamax,79085,2594.2,1809.4,685.8,1.2,None,1541.0,17.2
2022-10-03,"Tubarao, Brazil - Gangavaram",Iron Ore,Panamax,86091,8973.4,1809.4,671.7,1.3,None,2093.0,54.82
2022-10-03,"Tubarao, Brazil - Visakhapatnam",Iron Ore,Panamax,88996,8981.5,1809.4,676.1,0.6,None,1670.0,59.21
2022-10-03,"Vancouver, Canada - Visakhapatnam",Coking Coal,Handysize,35191,7730.4,1175.3,674.2,0.8,None,1018.0,47.26
2022-10-10,"Dampier, Australia - Ennore",Iron Ore,Capesize,168676,3491.8,1740.7,663.5,2.1,None,1745.0,17.64
2022-10-10,"Dampier, Australia - Gangavaram",Iron Ore,Panamax,66576,3569.6,1753.2,673.6,0.0,None,1572.0,20.89
2022-10-10,"Dampier, Australia - Kolkata",Iron Ore,Capesize,198701,3635.9,1740.7,665.1,0.2,None,1724.0,17.83
2022-10-10,"Durban, South Africa - Kolkata",Coal,Handysize,35801,5384.9,1193.9,651.8,2.8,None,1091.0,33.09
2022-10-10,"Gladstone, Australia - Paradip",Coal,Panamax,67327,5442.2,1753.2,671.7,2.0,None,1761.0,31.51
2022-10-10,"Hay Point, Australia - Gangavaram",Coking Coal,Panamax,84630,5350.8,1753.2,692.2,2.4,None,1838.0,33.83
2022-10-10,"Nacala, Mozambique - Haldia",Coking Coal,Handysize,39539,4191.3,1193.9,666.6,0.0,None,1285.0,25.89
2022-10-10,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Handysize,32308,3755.5,1193.9,661.3,1.1,None,1121.0,24.31
2022-10-10,"Newcastle, Australia - Ennore",Thermal Coal,Handysize,28045,5823.9,1193.9,662.7,1.5,None,1151.0,33.55
2022-10-10,"Norfolk, USA - Haldia",Coking Coal,Panamax,69501,8458.2,1753.2,681.4,2.7,None,1818.0,50.11
2022-10-10,"Ponta da Madeira, Brazil - Kolkata",Iron Ore,Panamax,83475,9207.4,1753.2,632.6,2.6,None,1770.0,52.68
2022-10-10,"Richards Bay, South Africa - Ennore",Coking Coal,Handysize,35960,4452.0,1193.9,654.0,3.0,None,1219.0,28.02
2022-10-10,"Richards Bay, South Africa - Kolkata",Coking Coal,Handysize,33250,5292.9,1193.9,666.8,3.2,None,1213.0,31.4
2022-10-10,"Richards Bay, South Africa - Paradip",Coking Coal,Panamax,67958,5101.3,1753.2,677.4,5.5,None,1723.0,29.65
2022-10-10,"Richards Bay, South Africa - Visakhapatnam",Coking Coal,Handysize,28266,4813.7,1193.9,667.9,0.0,None,1186.0,28.53
2022-10-10,"Saldanha Bay, South Africa - Paradip",Iron Ore,Panamax,73110,5982.9,1753.2,659.2,1.4,None,1740.0,35.66
2022-10-10,"Samarinda, Indonesia - Ennore",Thermal Coal,Handysize,35046,2762.6,1193.9,682.3,1.0,None,1181.0,17.12
2022-10-10,"Tubarao, Brazil - Paradip",Iron Ore,Panamax,71963,9234.1,1753.2,654.9,1.4,None,1786.0,57.94
2022-10-10,"Vale do Rio Doce, Brazil - Paradip",Iron Ore,Capesize,183063,9380.1,1740.7,686.3,2.0,None,1678.0,47.35
2022-10-10,"Vancouver, Canada - Kolkata",Coking Coal,Handysize,29399,7293.3,1193.9,661.0,4.7,None,915.0,42.22
2022-10-17,"Abbot Point, Australia - Ennore",Coal,Panamax,72566,5277.3,1741.9,641.7,2.5,None,1732.0,29.44
2022-10-17,"Abbot Point, Australia - Paradip",Coal,Handysize,28653,5127.9,1178.2,644.3,2.9,None,1235.0,30.3
2022-10-17,"Dampier, Australia - Kolkata",Iron Ore,Panamax,70246,3635.9,1741.9,662.1,3.1,None,1843.0,22.38
2022-10-17,"Durban, South Africa - Gangavaram",Coal,Panamax,77618,4895.8,1741.9,681.7,0.5,None,1691.0,29.81
2022-10-17,"Durban, South Africa - Haldia",Coal,Handysize,28205,5347.0,1178.2,649.0,1.1,None,1112.0,30.57
2022-10-17,"Hay Point, Australia - Gangavaram",Coking Coal,Panamax,81355,5350.8,1741.9,635.8,1.3,None,1865.0,32.26
2022-10-17,"Hay Point, Australia - Visakhapatnam",Coking Coal,Panamax,67482,5348.2,1741.9,657.4,1.0,None,1658.0,36.12
2022-10-17,"Nacala, Mozambique - Paradip",Coking Coal,Supramax,59937,4041.9,1175.8,632.6,1.6,None,1290.0,21.89
2022-10-17,"Norfolk, USA - Paradip",Coking Coal,Supramax,59884,8548.6,1175.8,687.5,3.4,None,1295.0,55.32
2022-10-17,"Norfolk, USA - Visakhapatnam",Coking Coal,Panamax,75653,8657.5,1741.9,671.1,2.9,None,1622.0,44.64
2022-10-17,"Ponta da Madeira, Brazil - Kolkata",Iron Ore,Capesize,193274,9207.4,1855.4,678.3,3.7,None,1751.0,47.89
2022-10-17,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Panamax,89402,8964.6,1741.9,648.6,1.2,None,1605.0,52.07
2022-10-17,"Richards Bay, South Africa - Haldia",Coking Coal,Handysize,37924,5255.1,1178.2,674.7,0.5,None,1061.0,30.53
2022-10-17,"Richards Bay, South Africa - Visakhapatnam",Coking Coal,Supramax,58018,4813.7,1175.8,646.6,2.4,None,1141.0,27.05
2022-10-17,"Samarinda, Indonesia - Gangavaram",Thermal Coal,Handysize,39352,2689.0,1178.2,657.5,0.0,None,1241.0,16.0
2022-10-17,"Samarinda, Indonesia - Haldia",Thermal Coal,Panamax,86450,2560.1,1741.9,671.7,5.2,None,1849.0,15.2
2022-10-17,"Samarinda, Indonesia - Visakhapatnam",Thermal Coal,Handysize,28416,2685.9,1178.2,652.3,3.7,None,1165.0,16.76
2022-10-17,"Taboneo, Indonesia - Ennore",Thermal Coal,Supramax,56236,2689.7,1175.8,657.2,3.4,None,1250.0,14.49
2022-10-17,"Taboneo, Indonesia - Haldia",Thermal Coal,Handysize,35666,2575.7,1178.2,635.9,0.2,None,1174.0,15.62
2022-10-17,"Tubarao, Brazil - Kolkata",Iron Ore,Capesize,171540,9369.5,1855.4,649.9,2.2,None,1719.0,48.94
2022-10-24,"Abbot Point, Australia - Haldia",Coal,Supramax,57401,5103.7,984.9,638.6,3.7,None,1028.0,25.99
2022-10-24,"Abbot Point, Australia - Paradip",Coal,Handysize,34478,5127.9,1106.8,631.7,1.0,None,1191.0,28.86
2022-10-24,"Dampier, Australia - Kolkata",Iron Ore,Panamax,72177,3635.9,1614.5,649.7,0.6,None,1479.0,20.88
2022-10-24,"Durban, South Africa - Ennore",Coal,Handysize,39244,4543.3,1106.8,645.6,3.6,None,1105.0,26.22
2022-10-24,"Nacala, Mozambique - Ennore",Coking Coal,Handysize,28083,3410.6,1106.8,662.9,2.1,None,1127.0,18.51
2022-10-24,"Newcastle, Australia - Haldia",Thermal Coal,Handysize,36823,5795.2,1106.8,647.8,3.0,None,1194.0,35.58
2022-10-24,"Norfolk, USA - Visakhapatnam",Coking Coal,Supramax,53418,8657.5,984.9,638.1,3.4,None,1015.0,43.19
2022-10-24,"Ponta da Madeira, Brazil - Gangavaram",Iron Ore,Capesize,161785,8959.2,1844.1,646.6,0.1,None,1949.0,43.18
2022-10-24,"Ponta da Madeira, Brazil - Visakhapatnam",Iron Ore,Panamax,87519,8964.6,1614.5,622.3,0.9,None,1634.0,51.03
2022-10-24,"Richards Bay, South Africa - Haldia",Coking Coal,Supramax,59596,5255.1,984.9,643.7,0.9,None,1022.0,25.39
2022-10-24,"Saldanha Bay, South Africa - Kolkata",Iron Ore,Panamax,83519,6171.5,1614.5,653.1,2.9,None,1647.0,36.75
2022-10-24,"Saldanha Bay, South Africa - Paradip",Iron Ore,Capesize,155568,5982.9,1844.1,660.0,0.8,None,1558.0,32.99
2022-10-24,"Samarinda, Indonesia - Haldia",Thermal Coal,Supramax,56111,2560.1,984.9,628.0,2.0,None,945.0,12.52
2022-10-24,"Tubarao, Brazil - Kolkata",Iron Ore,Panamax,70804,9369.5,1614.5,658.1,2.0,None,1626.0,54.6
2022-10-24,"Vale do Rio Doce, Brazil - Paradip",Iron Ore,Capesize,202510,9380.1,1844.1,637.5,1.2,None,1817.0,49.45
2022-10-31,"Abbot Point, Australia - Visakhapatnam",Coal,Handysize,30320,5233.1,1128.2,626.7,2.6,None,1132.0,29.57
2022-10-31,"Dampier, Australia - Gangavaram",Iron Ore,Panamax,65249,3569.6,1602.0,652.7,0.5,None,1566.0,20.6
2022-10-31,"Dampier, Australia - Visakhapatnam",Iron Ore,Capesize,206392,3570.3,1922.9,640.0,3.9,None,2049.0,18.29
2022-10-31,"Durban, South Africa - Kolkata",Coal,Supramax,55598,5384.9,975.6,635.7,1.0,None,1023.0,23.48
2022-10-31,"Gladstone, Australia - Gangavaram",Coal,Panamax,71264,5539.5,1602.0,623.1,0.9,None,1364.0,30.6
2022-10-31,"Nacala, Mozambique - Kolkata",Coking Coal,Supramax,56215,4225.9,975.6,613.9,2.3,None,1072.0,20.68
2022-10-31,"Norfolk, USA - Ennore",Coking Coal,Supramax,58680,8874.7,975.6,644.7,0.0,None,874.0,41.49
2022-10-31,"Ponta da Madeira, Brazil - Paradip",Iron Ore,Capesize,204815,9142.2,1922.9,616.9,3.3,None,1902.0,50.8
2022-10-31,"Richards Bay, South Africa - Kolkata",Coking Coal,Supramax,50430,5292.9,975.6,620.7,0.0,None,1031.0,24.92
2022-10-31,"Vancouver, Canada - Ennore",Coking Coal,Supramax,59805,8088.7,975.6,655.3,0.8,None,857.0,42.15
2022-11-07,"Gladstone, Australia - Gangavaram",Coal,Panamax,66541,5539.5,1584.3,637.9,0.0,None,1716.0,29.96
2022-11-07,"Nacala, Mozambique - Haldia",Coking Coal,Panamax,80294,4191.3,1584.3,631.9,1.2,None,1722.0,24.68
2022-11-07,"Newcastle, Australia - Paradip",Thermal Coal,Panamax,75228,5793.4,1584.3,627.7,1.0,None,1648.0,32.03
2022-11-07,"Richards Bay, South Africa - Kolkata",Coking Coal,Supramax,53869,5292.9,1010.2,636.1,3.5,None,939.0,27.33
2022-11-07,"Richards Bay, South Africa - Visakhapatnam",Coking Coal,Handysize,30057,4813.7,1135.1,653.3,3.6,None,1263.0,28.7
2022-11-07,"Saldanha Bay, South Africa - Paradip",Iron Ore,Capesize,176958,5982.9,1840.9,631.8,2.7,None,1964.0,28.93
2022-11-07,"Saldanha Bay, South Africa - Visakhapatnam",Iron Ore,Capesize,150310,5695.2,1840.9,641.4,2.6,None,1815.0,28.81
2022-11-07,"Taboneo, Indonesia - Haldia",Thermal Coal,Panamax,72174,2575.7,1584.3,629.1,3.3,None,1707.0,13.49
2022-11-07,"Taboneo, Indonesia - Kolkata",Thermal Coal,Panamax,73001,2594.2,1584.3,620.6,2.8,None,1543.0,13.89
2022-11-07,"Vale do Rio Doce, Brazil - Paradip",Iron Ore,Capesize,178385,9380.1,1840.9,614.3,3.1,None,1902.0,49.97
2022-11-07,"Vancouver, Canada - Ennore",Coking Coal,Panamax,88738,8088.7,1584.3,628.1,1.3,None,1403.0,44.23
2022-11-07,"Vancouver, Canada - Haldia",Coking Coal,Handysize,34262,7337.7,1135.1,637.6,0.3,None,1104.0,41.52
2022-11-14,"Dampier, Australia - Haldia",Iron Ore,Capesize,176739,3608.6,1646.7,631.4,2.4,None,1759.0,18.07
2022-11-14,"Durban, South Africa - Paradip",Coal,Supramax,61607,5193.0,1022.2,639.2,1.7,None,1093.0,26.69
2022-11-14,"Gladstone, Australia - Ennore",Coal,Panamax,69987,5565.0,1571.1,612.3,3.7,None,1650.0,29.89
2022-11-14,"Gladstone, Australia - Haldia",Coal,Handysize,29114,5423.2,1097.4,596.8,0.8,None,1198.0,29.37
2022-11-14,"Newcastle, Australia - Ennore",Thermal Coal,Handysize,31635,5823.9,1097.4,614.8,0.6,None,1038.0,32.62
2022-11-14,"Richards Bay, South Africa - Kolkata",Coking Coal,Handysize,36207,5292.9,1097.4,632.1,2.7,None,1108.0,30.27
2022-11-14,"Richards Bay, South Africa - Visakhapatnam",Coking Coal,Handysize,34703,4813.7,1097.4,620.3,3.1,None,1003.0,25.08
2022-11-14,"Saldanha Bay, South Africa - Haldia",Iron Ore,Capesize,160135,6135.1,1646.7,609.2,0.0,None,1518.0,26.1
2022-11-14,"Taboneo, Indonesia - Ennore",Thermal Coal,Panamax,73778,2689.7,1571.1,637.2,3.2,None,1507.0,14.75
2022-11-14,"Taboneo, Indonesia - Kolkata",Thermal Coal,Supramax,57804,2594.2,1022.2,620.0,1.0,None,1042.0,13.28
2022-11-14,"Tubarao, Brazil - Ennore",Iron Ore,Capesize,182334,8706.6,1646.7,616.4,1.6,None,1675.0,40.64
2022-11-21,"Abbot Point, Australia - Kolkata",Coal,Handysize,32892,5114.5,1017.0,628.2,1.3,None,972.0,25.74
2022-11-21,"Dampier, Australia - Gangavaram",Iron Ore,Panamax,88160,3569.6,1614.4,647.5,3.1,None,1516.0,19.41
2022-11-21,"Durban, South Africa - Ennore",Coal,Handysize,33986,4543.3,1017.0,636.8,4.2,None,934.0,23.45
2022-11-21,"Durban, South Africa - Paradip",Coal,Handysize,35791,5193.0,1017.0,639.1,5.4,None,982.0,26.2
2022-11-21,"Hay Point, Australia - Paradip",Coking Coal,Panamax,87377,5246.5,1614.4,662.8,2.6,None,1844.0,27.91
2022-11-21,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Supramax,60377,5849.9,1009.4,630.7,1.0,None,943.0,28.11
2022-11-21,"Norfolk, USA - Ennore",Coking Coal,Panamax,80747,8874.7,1614.4,631.1,3.9,None,1729.0,50.49
2022-11-21,"Norfolk, USA - Paradip",Coking Coal,Handysize,35229,8548.6,1017.0,650.8,1.5,None,1176.0,47.12
2022-11-21,"Norfolk, USA - Visakhapatnam",Coking Coal,Supramax,56273,8657.5,1009.4,662.9,4.5,None,906.0,42.39
2022-11-21,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Panamax,76715,8806.3,1614.4,647.4,3.7,None,1681.0,48.0
2022-11-21,"Richards Bay, South Africa - Kolkata",Coking Coal,Panamax,81195,5292.9,1614.4,656.4,1.3,None,1525.0,29.86
2022-11-21,"Saldanha Bay, South Africa - Gangavaram",Iron Ore,Panamax,75773,5685.5,1614.4,641.8,2.8,None,1663.0,34.63
2022-11-21,"Samarinda, Indonesia - Gangavaram",Thermal Coal,Handysize,39661,2689.0,1017.0,645.6,2.5,None,957.0,15.21
2022-11-21,"Samarinda, Indonesia - Kolkata",Thermal Coal,Panamax,82740,2573.8,1614.4,648.8,0.0,None,1726.0,16.2
2022-11-21,"Taboneo, Indonesia - Kolkata",Thermal Coal,Panamax,68426,2594.2,1614.4,618.1,2.7,None,1654.0,14.55
2022-11-21,"Vale do Rio Doce, Brazil - Gangavaram",Iron Ore,Panamax,88095,9121.7,1614.4,630.8,3.4,None,1604.0,50.17
2022-11-21,"Vale do Rio Doce, Brazil - Haldia",Iron Ore,Capesize,196193,9494.8,1446.9,621.1,2.4,None,1346.0,39.93
2022-11-28,"Dampier, Australia - Gangavaram",Iron Ore,Capesize,157998,3569.6,1515.5,634.7,0.4,None,1515.0,15.84
2022-11-28,"Dampier, Australia - Visakhapatnam",Iron Ore,Capesize,167077,3570.3,1515.5,638.7,3.2,None,1435.0,16.89
2022-11-28,"Durban, South Africa - Paradip",Coal,Supramax,57495,5193.0,926.4,654.0,1.8,None,965.0,22.99
2022-11-28,"Durban, South Africa - Visakhapatnam",Coal,Panamax,68068,4905.5,1622.4,625.7,0.3,None,1537.0,25.99
2022-11-28,"Gladstone, Australia - Gangavaram",Coal,Handysize,34757,5539.5,960.3,633.2,3.8,None,998.0,28.17
2022-11-28,"Gladstone, Australia - Haldia",Coal,Supramax,61253,5423.2,926.4,635.7,3.3,None,893.0,26.51
2022-11-28,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Panamax,75421,3755.5,1622.4,649.7,2.2,None,1533.0,20.72
2022-11-28,"Newcastle, Australia - Paradip",Thermal Coal,Handysize,30845,5793.4,960.3,658.2,0.0,None,931.0,32.8
2022-11-28,"Ponta da Madeira, Brazil - Gangavaram",Iron Ore,Capesize,183252,8959.2,1515.5,650.7,1.1,None,1645.0,39.85
2022-11-28,"Richards Bay, South Africa - Ennore",Coking Coal,Handysize,34236,4452.0,960.3,628.4,2.4,None,1043.0,24.92
2022-11-28,"Saldanha Bay, South Africa - Ennore",Iron Ore,Panamax,84505,5338.7,1622.4,655.5,2.9,None,1647.0,31.7
2022-11-28,"Tubarao, Brazil - Ennore",Iron Ore,Capesize,186558,8706.6,1515.5,646.5,1.0,None,1503.0,35.76
2022-11-28,"Tubarao, Brazil - Gangavaram",Iron Ore,Panamax,74497,8973.4,1622.4,647.0,2.4,None,1447.0,50.91
2022-11-28,"Tubarao, Brazil - Visakhapatnam",Iron Ore,Capesize,205879,8981.5,1515.5,657.9,1.1,None,1497.0,45.98
2022-11-28,"Vale do Rio Doce, Brazil - Kolkata",Iron Ore,Panamax,78548,9512.7,1622.4,659.5,3.1,None,1704.0,56.17
2022-11-28,"Vale do Rio Doce, Brazil - Visakhapatnam",Iron Ore,Panamax,75369,9129.7,1622.4,638.4,2.4,None,1540.0,55.3
2022-11-28,"Vancouver, Canada - Haldia",Coking Coal,Panamax,88138,7337.7,1622.4,647.2,1.4,None,1422.0,40.43
2022-12-05,"Abbot Point, Australia - Ennore",Coal,Supramax,58284,5277.3,874.6,626.9,2.4,None,791.0,23.46
2022-12-05,"Abbot Point, Australia - Haldia",Coal,Panamax,89846,5103.7,1712.6,637.4,1.8,None,1761.0,29.77
2022-12-05,"Abbot Point, Australia - Paradip",Coal,Panamax,69924,5127.9,1712.6,644.7,0.0,None,1740.0,30.96
2022-12-05,"Dampier, Australia - Kolkata",Iron Ore,Capesize,180622,3635.9,1805.7,621.8,0.1,None,1747.0,19.0
2022-12-05,"Dampier, Australia - Paradip",Iron Ore,Capesize,206999,3570.5,1805.7,622.6,2.5,None,1972.0,18.31
2022-12-05,"Gladstone, Australia - Haldia",Coal,Panamax,73371,5423.2,1712.6,621.2,2.6,None,1740.0,29.53
2022-12-05,"Gladstone, Australia - Kolkata",Coal,Handysize,35977,5435.4,977.7,644.5,4.4,None,1028.0,28.27
2022-12-05,"Gladstone, Australia - Paradip",Coal,Supramax,55491,5442.2,874.6,641.1,2.7,None,868.0,24.33
2022-12-05,"Hay Point, Australia - Gangavaram",Coking Coal,Handysize,29540,5350.8,977.7,645.6,2.5,None,1108.0,27.45
2022-12-05,"Hay Point, Australia - Paradip",Coking Coal,Supramax,54308,5246.5,874.6,661.3,4.8,None,930.0,26.59
2022-12-05,"Nacala, Mozambique - Haldia",Coking Coal,Supramax,48441,4191.3,874.6,629.0,2.2,None,839.0,20.21
2022-12-05,"Nacala, Mozambique - Kolkata",Coking Coal,Panamax,70526,4225.9,1712.6,637.2,3.3,None,1732.0,24.31
2022-12-05,"Norfolk, USA - Gangavaram",Coking Coal,Supramax,48631,8662.0,874.6,650.5,0.0,None,902.0,39.98
2022-12-05,"Norfolk, USA - Kolkata",Coking Coal,Supramax,58078,8420.2,874.6,608.3,1.8,None,1025.0,39.74
2022-12-05,"Richards Bay, South Africa - Kolkata",Coking Coal,Panamax,85006,5292.9,1712.6,623.9,2.6,None,1787.0,31.16
2022-12-05,"Saldanha Bay, South Africa - Paradip",Iron Ore,Panamax,85621,5982.9,1712.6,623.3,2.7,None,1743.0,34.35
2022-12-05,"Samarinda, Indonesia - Ennore",Thermal Coal,Panamax,84473,2762.6,1712.6,618.0,2.1,None,1600.0,16.29
2022-12-05,"Taboneo, Indonesia - Paradip",Thermal Coal,Panamax,85905,2575.5,1712.6,636.2,0.0,None,1694.0,15.81
2022-12-05,"Tubarao, Brazil - Haldia",Iron Ore,Panamax,74608,9350.8,1712.6,640.8,2.5,None,1809.0,51.0
2022-12-05,"Vancouver, Canada - Ennore",Coking Coal,Handysize,29854,8088.7,977.7,627.4,1.2,None,1047.0,43.99
2022-12-12,"Abbot Point, Australia - Haldia",Coal,Handysize,30160,5103.7,1000.0,623.4,2.7,None,964.0,25.09
2022-12-12,"Abbot Point, Australia - Kolkata",Coal,Handysize,33388,5114.5,1000.0,635.7,0.0,None,1062.0,29.82
2022-12-12,"Durban, South Africa - Kolkata",Coal,Handysize,39304,5384.9,1000.0,620.3,0.4,None,1012.0,27.71
2022-12-12,"Gladstone, Australia - Visakhapatnam",Coal,Panamax,77360,5537.2,1670.1,614.8,3.2,None,1709.0,31.79
2022-12-12,"Hay Point, Australia - Ennore",Coking Coal,Supramax,55500,5386.7,941.1,633.2,4.0,None,928.0,26.57
2022-12-12,"Hay Point, Australia - Kolkata",Coking Coal,Panamax,71186,5235.2,1670.1,609.1,1.6,None,1644.0,30.63
2022-12-12,"Newcastle, Australia - Ennore",Thermal Coal,Handysize,34278,5823.9,1000.0,626.8,3.3,None,1015.0,31.16
2022-12-12,"Norfolk, USA - Haldia",Coking Coal,Supramax,61732,8458.2,941.1,612.2,1.7,None,873.0,37.56
2022-12-12,"Norfolk, USA - Paradip",Coking Coal,Handysize,36617,8548.6,1000.0,637.5,4.0,None,1039.0,44.1
2022-12-12,"Ponta da Madeira, Brazil - Ennore",Iron Ore,Capesize,195199,8806.3,1849.9,617.9,0.0,None,1677.0,40.51
2022-12-12,"Saldanha Bay, South Africa - Kolkata",Iron Ore,Panamax,82751,6171.5,1670.1,602.2,0.5,None,1804.0,35.21
2022-12-12,"Tubarao, Brazil - Gangavaram",Iron Ore,Panamax,83667,8973.4,1670.1,622.1,4.3,None,1625.0,47.83
2022-12-12,"Vale do Rio Doce, Brazil - Kolkata",Iron Ore,Capesize,187302,9512.7,1849.9,619.0,0.5,None,1915.0,49.07
2022-12-12,"Vale do Rio Doce, Brazil - Paradip",Iron Ore,Capesize,161554,9380.1,1849.9,637.3,0.7,None,1905.0,51.69
2022-12-19,"Abbot Point, Australia - Haldia",Coal,Supramax,56643,5103.7,1030.2,632.2,1.0,None,1050.0,27.47
2022-12-19,"Dampier, Australia - Ennore",Iron Ore,Panamax,79775,3491.8,1581.3,642.7,2.6,None,1582.0,18.88
2022-12-19,"Gladstone, Australia - Visakhapatnam",Coal,Panamax,79712,5537.2,1581.3,620.1,3.1,None,1511.0,31.06
2022-12-19,"Nacala, Mozambique - Haldia",Coking Coal,Supramax,61687,4191.3,1030.2,647.1,2.1,None,941.0,21.88
2022-12-19,"Nacala, Mozambique - Paradip",Coking Coal,Handysize,37136,4041.9,1008.5,633.7,3.3,None,893.0,19.55
2022-12-19,"Newcastle, Australia - Haldia",Thermal Coal,Panamax,85907,5795.2,1581.3,644.3,2.8,None,1576.0,34.15
2022-12-19,"Newcastle, Australia - Kolkata",Thermal Coal,Handysize,34033,5812.9,1008.5,632.0,1.1,None,1009.0,29.02
2022-12-19,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Supramax,48783,5849.9,1030.2,631.1,1.3,None,1170.0,28.25
2022-12-19,"Ponta da Madeira, Brazil - Haldia",Iron Ore,Panamax,67920,9206.8,1581.3,661.3,0.1,None,1719.0,55.82
2022-12-19,"Ponta da Madeira, Brazil - Kolkata",Iron Ore,Capesize,183487,9207.4,1797.4,652.3,3.0,None,1617.0,46.19
2022-12-19,"Richards Bay, South Africa - Paradip",Coking Coal,Supramax,61798,5101.3,1030.2,636.4,3.8,None,960.0,25.92
2022-12-19,"Samarinda, Indonesia - Haldia",Thermal Coal,Panamax,86346,2560.1,1581.3,656.5,1.8,None,1487.0,15.12
2022-12-19,"Tubarao, Brazil - Visakhapatnam",Iron Ore,Capesize,173423,8981.5,1797.4,673.2,0.3,None,1909.0,48.13
2022-12-19,"Vale do Rio Doce, Brazil - Haldia",Iron Ore,Panamax,87647,9494.8,1581.3,653.3,0.0,None,1578.0,52.56
2022-12-19,"Vale do Rio Doce, Brazil - Paradip",Iron Ore,Capesize,189781,9380.1,1797.4,657.4,5.0,None,1974.0,49.86
2022-12-19,"Vancouver, Canada - Haldia",Coking Coal,Supramax,56797,7337.7,1030.2,637.5,2.2,None,1075.0,38.67
2022-12-26,"Dampier, Australia - Kolkata",Iron Ore,Panamax,89834,3635.9,1583.1,643.7,3.6,None,1387.0,19.01
2022-12-26,"Gladstone, Australia - Ennore",Coal,Panamax,76701,5565.0,1583.1,655.4,5.2,None,1625.0,31.57
2022-12-26,"Gladstone, Australia - Paradip",Coal,Supramax,49815,5442.2,1048.0,652.3,1.4,None,1090.0,27.93
2022-12-26,"Hay Point, Australia - Haldia",Coking Coal,Panamax,67251,5223.9,1583.1,630.8,2.8,None,1646.0,30.71
2022-12-26,"Hay Point, Australia - Kolkata",Coking Coal,Handysize,29451,5235.2,1004.4,644.6,3.1,None,1040.0,30.37
2022-12-26,"Nacala, Mozambique - Visakhapatnam",Coking Coal,Handysize,38996,3755.5,1004.4,652.0,0.2,None,1004.0,20.2
2022-12-26,"Newcastle, Australia - Paradip",Thermal Coal,Handysize,31255,5793.4,1004.4,645.3,0.0,None,1126.0,29.41
2022-12-26,"Newcastle, Australia - Visakhapatnam",Thermal Coal,Panamax,80386,5849.9,1583.1,646.5,1.4,None,1554.0,31.88
